1 number of sets
#1
$1  51
1.838541796361922565e+01 8.365281688809142224e+02 4.001346379941781439e-01 3.318299552562872790e-02 1.091687703387658415e+00 1.653941184598651803e+00 1.131797609469230359e+00 1.076876415953452043e-01 8.624632891030000687e+09 1.589827470799999952e+09 1.996736285671676159e+00 3.713730617429019443e+00 2.968216408968016751e+00 5.779910263080000332e-01 3.366770238119999870e-01 1.462217516524088934e+00 -1.097380596770000061e+01 5.024993340195802460e-01 2.251959909669871973e-02
2.018634351956762174e+01 7.940534083163895502e+02 4.420045575541581284e-01 3.955475908456960316e-02 1.031804062891146456e+00 1.660733111769907788e+00 1.134769796473811709e+00 1.269463379578079365e-01 8.437603185710000038e+09 1.562263152289999962e+09 1.746711918639271222e+00 3.503705147559527777e+00 2.497909492628498818e+00 5.429976056059999667e-01 3.333834705290000255e-01 1.408350897048274764e+00 -8.868245655100000846e+00 5.718195319076745387e-01 2.977750025633551720e-02
2.198103606136298893e+01 7.458471845975441283e+02 4.997670933553387540e-01 4.296628363987058802e-02 9.817480119462846933e-01 1.648904209943476973e+00 1.216620473600869889e+00 1.272209761818064444e-01 8.129262897710000038e+09 1.503444060460000038e+09 1.548379382781787550e+00 3.285419999457465767e+00 2.043409214512908800e+00 4.979723488989999947e-01 3.245372403910000147e-01 1.363227792143086203e+00 -7.621937975319999836e+00 6.449024453532106183e-01 3.471765091053166663e-02
2.377510530174305003e+01 7.067034525628348547e+02 5.574951437082119599e-01 4.377397820665995115e-02 9.362880910736920415e-01 1.633469945179538696e+00 1.285739530354147453e+00 1.225295593814596795e-01 7.849814928260000229e+09 1.450790697640000105e+09 1.384636829472518205e+00 3.063129207371088736e+00 1.701054173068852648e+00 4.561354931869999740e-01 3.193266646169999889e-01 1.327880101844315153e+00 -6.789582816140000254e+00 7.233902908408083032e-01 3.672977100341350692e-02
2.556917454212311469e+01 6.754327679328064278e+02 6.085154472873568476e-01 4.225961940672800371e-02 8.936650667631864664e-01 1.612764630191193760e+00 1.338140331525446092e+00 1.164579471831456853e-01 7.693317886189999580e+09 1.422515663990000010e+09 1.232029616328996102e+00 2.841647838403408510e+00 1.427579725119876075e+00 4.225675180540000020e-01 3.159738431890000143e-01 1.288438717595703054e+00 -6.090295048579999815e+00 7.884741539613512318e-01 3.587084014060500092e-02
2.736376320034926835e+01 6.402998291934435429e+02 5.975151041575048616e-01 3.832459820450584420e-02 8.443299026547326225e-01 1.624759026770966175e+00 1.364943866198766065e+00 1.022564595497220258e-01 7.680136993510000229e+09 1.413741898599999905e+09 1.043734080904610728e+00 2.843848315198486354e+00 1.168689671501017102e+00 3.822625166590000179e-01 3.128548494150000248e-01 1.224190822073867313e+00 -4.893401823689999652e+00 7.631010198479416529e-01 3.195177798729600949e-02
2.915835185857541489e+01 6.269699537670734344e+02 6.114033024342446776e-01 3.092507786678433054e-02 8.015596631452589493e-01 1.594502399628614064e+00 1.360103986338590421e+00 8.762613914138843441e-02 7.752077616810000420e+09 1.424328088940000057e+09 9.154134514982981141e-01 2.653586984271614657e+00 1.015958688228781881e+00 3.826885209190000192e-01 3.091433407659999744e-01 1.191275743448280577e+00 -4.529817658889999876e+00 7.830452089060705445e-01 2.440591382359574846e-02
3.095242109895547955e+01 6.110589162299800137e+02 6.300973130277521816e-01 2.419385889478959870e-02 7.626322969488570358e-01 1.560662244462187376e+00 1.372601046952211412e+00 7.514970165598690299e-02 7.832661956789999962e+09 1.430158109950000048e+09 8.025184270453836755e-01 2.454789995367392397e+00 8.872450181600419761e-01 3.754208069459999964e-01 3.041752873799999923e-01 1.155034613582486047e+00 -4.252126958879999918e+00 8.021296924689367280e-01 1.740213394910700845e-02
3.274711364075084674e+01 5.916441214103244874e+02 6.348452028093461985e-01 1.987315626817399636e-02 7.282551980977802764e-01 1.519117179142943197e+00 1.358307896864051401e+00 6.538257620733642361e-02 8.143831679289999962e+09 1.481598438160000086e+09 6.861439827358832844e-01 2.151527341953712202e+00 7.560996825093453388e-01 3.788923553710000225e-01 2.990642727999999750e-01 1.085572152408297075e+00 -4.103051481499999653e+00 8.213013894763473433e-01 1.283377735662751852e-02
3.454170229897699329e+01 5.715852696753420332e+02 6.512502565025291013e-01 1.818876436639751612e-02 6.967515830980334224e-01 1.473414450233746953e+00 1.347559579707909849e+00 6.147426063868612067e-02 8.181877692720000267e+09 1.477206429930000067e+09 6.064946615509089201e-01 1.926965341625324735e+00 6.571116572177739812e-01 3.737995705020000226e-01 2.925414555440000175e-01 1.049011867903949069e+00 -3.926219533279999840e+00 8.411918015219571609e-01 1.102376991957148243e-02
3.633587542292627148e+01 5.507184127515848786e+02 6.582732057039268891e-01 1.817539670651944703e-02 6.670734858110805021e-01 1.433427007889882754e+00 1.329276055267914147e+00 5.981037971357038713e-02 8.679322067649999619e+09 1.562072450480000019e+09 5.086307269726528801e-01 1.667628472025352249e+00 5.550917512641270202e-01 3.762933690229999795e-01 2.851964893699999726e-01 9.653650350587277273e-01 -3.650664881760000036e+00 8.413666853346146723e-01 1.115796489175284976e-02
3.813046408115242514e+01 5.338500740401926805e+02 6.453565468092581359e-01 1.925638921414388888e-02 6.360642666376362664e-01 1.395861065469694795e+00 1.296959152065661147e+00 6.001569133041984722e-02 8.752987815520000458e+09 1.571157655519999981e+09 4.457502988979555325e-01 1.527247107479785537e+00 4.850649102749826080e-01 3.779732576839999747e-01 2.776494146299999799e-01 9.314931941687568662e-01 -3.350418509199999839e+00 8.250629268060848398e-01 1.232383110971664066e-02
3.992505273937857169e+01 5.153238087222081276e+02 6.406651150050075572e-01 2.055955188263348596e-02 6.070697876844596275e-01 1.352276896860500788e+00 1.273240243931172744e+00 6.108300461711008850e-02 8.820317413190000534e+09 1.572232085559999943e+09 3.902082599024174203e-01 1.378485812524617993e+00 4.228241337476820183e-01 3.708060489130000081e-01 2.728946238730000085e-01 8.965654663774843547e-01 -3.092324316770000081e+00 8.135519422662398359e-01 1.374712325159448828e-02
4.162936657595502510e+01 4.974252038432193785e+02 6.226128077404382566e-01 2.233423216390428845e-02 5.805089648266263946e-01 1.315579158440528307e+00 1.235776744454028853e+00 6.165779848568608140e-02 8.971864278159999847e+09 1.593495436640000105e+09 3.398528482577809484e-01 1.229039390567668200e+00 3.675500696528460898e-01 3.734158727240000086e-01 2.674086417439999752e-01 8.550395428608242865e-01 -2.886128372910000017e+00 7.981376242414851552e-01 1.557196599429836077e-02
4.342416300131961293e+01 4.767571275565085784e+02 6.079413169977259113e-01 2.414138929469885828e-02 5.542787288071794327e-01 1.271227336649221717e+00 1.203680906702508047e+00 6.283368093861499415e-02 9.146474574799999237e+09 1.619973515930000067e+09 2.923910266607864794e-01 1.082643002370211605e+00 3.186148749397038071e-01 3.784797959480000196e-01 2.593173452590000205e-01 8.085811036526848739e-01 -2.645820336389999916e+00 7.837076747614734051e-01 1.757093999184069361e-02
4.521864777597654239e+01 4.590110259189715975e+02 5.884722743836113823e-01 2.601101325172603188e-02 5.283644518898152898e-01 1.235587970088845688e+00 1.171307168207400107e+00 6.347212962348229570e-02 9.299849790059999466e+09 1.644331486910000086e+09 2.522611287608569342e-01 9.647727652326032466e-01 2.775310275532056337e-01 3.813054519280000276e-01 2.550922044160000013e-01 7.686386210061258994e-01 -2.410702201939999956e+00 7.634762956587942684e-01 1.958860073576732669e-02
4.701271701635661060e+01 4.331634581013193497e+02 5.967541310971552493e-01 2.698316201325582503e-02 5.066715795768131914e-01 1.178300790210818905e+00 1.135952432944730139e+00 6.451379125706287188e-02 9.645783763290000916e+09 1.692481905940000057e+09 2.120915747528480388e-01 8.022233352410093055e-01 2.324865976404257295e-01 3.775315360079999905e-01 2.550726989270000189e-01 7.057619634772452910e-01 -2.255221378229999907e+00 7.586868819275149889e-01 2.099524059123576702e-02
4.880740955815196713e+01 4.156396736149814046e+02 5.757327663329933065e-01 2.835783215312616748e-02 4.831934083542864800e-01 1.142791976469258231e+00 1.101890949834569033e+00 6.453786045165876839e-02 9.618947597950000763e+09 1.687492685759999990e+09 1.858390564739675066e-01 7.231998258838896465e-01 2.050332955769736953e-01 3.811342215180000270e-01 2.480794583860000124e-01 6.797204969666370555e-01 -2.047028064160000049e+00 7.354255682031956010e-01 2.256292038806067060e-02
5.060199821637812079e+01 3.949235153997825591e+02 5.684838043868992719e-01 2.903761688474086611e-02 4.628137012809333539e-01 1.098759664541206771e+00 1.066802179706296094e+00 6.464379458332344952e-02 1.027501173170000076e+10 1.799754639289999962e+09 1.525153019076312122e-01 6.040114960154399082e-01 1.708343264431479436e-01 3.847996817770000244e-01 2.466633463329999942e-01 6.117111208465713101e-01 -1.854952717450000010e+00 7.155693386741335260e-01 2.363797653550379907e-02
5.239606745675818189e+01 3.744076669101195307e+02 5.519784970220971143e-01 2.958501344320326951e-02 4.427232092026033294e-01 1.058549133572547207e+00 1.030567765449811102e+00 6.440362866729582025e-02 1.017653717029999924e+10 1.770943086029999971e+09 1.337743843556718770e-01 5.343592775462936428e-01 1.480713525553656318e-01 3.794763727920000274e-01 2.425909812110000063e-01 5.863899686100139119e-01 -1.695884951540000074e+00 6.960354584371472031e-01 2.437796893280045826e-02
5.428041151878794324e+01 3.521605224044882334e+02 5.452278254755001941e-01 2.959900951047795409e-02 4.243583430126962597e-01 1.004402200558000446e+00 9.914835178960927919e-01 6.346543960109564397e-02 1.084739141350000000e+10 1.889262015809999943e+09 1.089885772933949504e-01 4.285374698236150137e-01 1.223415243794932772e-01 3.838544956939999864e-01 2.424952912770000080e-01 5.224877154873531770e-01 -1.563023744379999913e+00 6.800233201749769085e-01 2.478040576404382661e-02
5.607500017701409689e+01 3.348320188545490623e+02 5.216884552269098752e-01 2.969960556249956127e-02 4.060835861537578362e-01 9.716821466984274513e-01 9.565216229784304636e-01 6.205371483647532937e-02 1.100209601400000000e+10 1.915659137309999943e+09 9.372298695220444842e-02 3.746996317800916354e-01 1.062836151780121030e-01 3.887221729379999879e-01 2.393518657419999862e-01 4.911533342555298720e-01 -1.417488907060000081e+00 6.550395800951371861e-01 2.500041051533198611e-02
5.786917330096338219e+01 3.147524886938622330e+02 5.156289621751206642e-01 2.905066537242922270e-02 3.902797120318712842e-01 9.282948490556559573e-01 9.239371391951435308e-01 6.103552396964552484e-02 1.144757455150000000e+10 1.987667956529999971e+09 7.849014835913134536e-02 3.102793997372252921e-01 8.927414065497316087e-02 3.812946610060000130e-01 2.417001436050000007e-01 4.466452344822465226e-01 -1.289335880949999957e+00 6.370533813691807712e-01 2.474203280205384409e-02
5.966376195918952874e+01 2.940060051866971662e+02 5.002687699769008400e-01 2.837645589589175496e-02 3.753000783670862872e-01 8.869216923787051066e-01 8.805671858086903114e-01 5.924546740779358667e-02 1.190264474420000076e+10 2.068905438559999943e+09 6.539672380574437782e-02 2.559536869526109482e-01 7.462694505870978712e-02 3.869410767729999923e-01 2.399055988009999862e-01 4.035292824335812711e-01 -1.187369155340000093e+00 6.121886660123930790e-01 2.437718512846585861e-02
6.145835061741567529e+01 2.772908014220870427e+02 4.771811098334199364e-01 2.772464177841010152e-02 3.595901820756257083e-01 8.547095768693044882e-01 8.456333396333964858e-01 5.667277037703879333e-02 1.175467077010000038e+10 2.051982945420000076e+09 5.727730188898505492e-02 2.250288677934612902e-01 6.613050161258547666e-02 3.939763545669999756e-01 2.383382274040000137e-01 3.841730105844942678e-01 -1.095434945989999909e+00 5.871713764253403411e-01 2.381429044469563286e-02
6.325241985779573639e+01 2.565992984547268634e+02 4.671588828754545397e-01 2.645310091528994823e-02 3.469760287718061664e-01 8.140573850432444303e-01 8.140375367711407684e-01 5.480641020427858001e-02 1.254718950000000000e+10 2.198199564099999905e+09 4.636462933377202139e-02 1.783879269301558712e-01 5.371465504612972508e-02 3.875707935020000217e-01 2.385831540009999974e-01 3.356079182032304375e-01 -9.947611105410000265e-01 5.689665781329346084e-01 2.284243185636108953e-02
6.498301623738412047e+01 2.393275555934230283e+02 4.421154775979846963e-01 2.561080968597600691e-02 3.331494645252654485e-01 7.864379187004076899e-01 7.806665165475875634e-01 5.218391681046243014e-02 1.263380315320000076e+10 2.222454858900000095e+09 3.956208647348381097e-02 1.536298257583570415e-01 4.672417378347419603e-02 3.973247599899999982e-01 2.394909720420000110e-01 3.104789521526962748e-01 -9.215084415580000465e-01 5.423729333549023313e-01 2.201915565621017506e-02
6.677750101204105704e+01 2.192391850481776601e+02 4.213535872095817703e-01 2.447893491525088283e-02 3.197919370017611729e-01 7.503698233097743087e-01 7.374099929644688523e-01 4.968887257795169543e-02 1.312498975850000000e+10 2.316755976059999943e+09 3.223010171960000170e-02 1.236157765441074918e-01 3.871224852436721403e-02 4.076818765399999878e-01 2.467683304590000126e-01 2.743455430037009535e-01 -8.652469915839999803e-01 5.139577282203445785e-01 2.112850146968411544e-02
6.857157025242112525e+01 2.015587716049240612e+02 3.987364436978432236e-01 2.346530069414482986e-02 3.058614664105696046e-01 7.233795543658908533e-01 7.076511951042656623e-01 4.764484497194038104e-02 1.278941854760000038e+10 2.265980547079999924e+09 2.775162865671883250e-02 1.078685274217022899e-01 3.372747378886331582e-02 4.071727581899999837e-01 2.507422165400000069e-01 2.573391780994390698e-01 -7.819117093790000084e-01 4.878415337506780691e-01 2.018243585132990445e-02
7.036563949280119346e+01 1.852500056795401804e+02 3.728240869799548385e-01 2.264758147179598419e-02 2.918543874682009154e-01 6.968383110063579577e-01 6.740590091833752462e-01 4.484001030923764897e-02 1.241709539539999962e+10 2.227110184960000038e+09 2.381767927091450743e-02 9.357030077209425867e-02 2.966486273814800470e-02 4.205644454899999940e-01 2.536582114150000011e-01 2.413023383889167373e-01 -7.407863990849999913e-01 4.604222709041057016e-01 1.938878109801727909e-02
7.222442819680352954e+01 1.659283962372950612e+02 3.608904421877427993e-01 2.137336380947885833e-02 2.792413198515632522e-01 6.632513456752869851e-01 6.427630165270662443e-01 4.266343227744379130e-02 1.288561195500000000e+10 2.326796175369999886e+09 1.881862008892842830e-02 7.366369430508348803e-02 2.402098805929998859e-02 4.237681627589999778e-01 2.607343808759999826e-01 2.084199186754117084e-01 -6.721228773530000256e-01 4.377667943106560156e-01 1.840065048575417056e-02
7.401901685502969030e+01 1.511418659850230028e+02 3.329347346955267573e-01 2.063261512141090909e-02 2.661033117107952650e-01 6.391151243835061502e-01 6.111291977250925544e-01 3.992583518657822489e-02 1.291631881900000000e+10 2.391271216969999790e+09 1.542113229695597255e-02 6.176642025238606587e-02 2.019821159789998363e-02 4.364351053430000071e-01 2.626182300500000122e-01 1.874455080022849884e-01 -6.490845660270000428e-01 4.106669054258147988e-01 1.768068101844793780e-02
7.581308609540974430e+01 1.341944616262801446e+02 3.151734643713380302e-01 1.980088284111021849e-02 2.545451849339774864e-01 6.096251777343985045e-01 5.783026788072674895e-01 3.829414484547535164e-02 1.347357335720000076e+10 2.559974154929999828e+09 1.193813062732693338e-02 4.788436580177556079e-02 1.623126926403812426e-02 4.645214762100000061e-01 2.625852525419999917e-01 1.586876662790598635e-01 -5.993835412310000166e-01 3.845780561595101843e-01 1.707895884623257532e-02
7.755791452398088381e+01 1.175546086124074918e+02 2.824427442600626059e-01 1.916582383950061336e-02 2.415136431011808138e-01 5.951373037308811398e-01 5.453099669034671138e-01 3.599953374728705885e-02 1.328482329960000038e+10 2.543945030599999905e+09 9.529919755557343664e-03 4.038423769294142290e-02 1.327059789938717441e-02 4.661041260120000196e-01 2.760477079959999802e-01 1.397579723655875128e-01 -5.741985758840000287e-01 3.513951114992245328e-01 1.648071044406399996e-02
7.935239929863782038e+01 1.027150884028150557e+02 2.590568038444734933e-01 1.862311928268954586e-02 2.285307696142023781e-01 5.701214976946921142e-01 5.183570413581133351e-01 3.355304061209250094e-02 1.248744882170000076e+10 2.467207149219999790e+09 7.828490255440398449e-03 3.348624287414533190e-02 1.128291551157412087e-02 4.931397371869999935e-01 2.870361609539999748e-01 1.267908100138298022e-01 -5.385261670150000013e-01 3.268527497841177687e-01 1.596404490193491926e-02
8.119633265224210561e+01 8.886013127773354370e+01 2.246041888262799990e-01 1.834680530951173644e-02 2.145380467588369755e-01 5.517998788195146442e-01 4.796121635726359189e-01 3.181091905825822463e-02 1.312309220360000038e+10 2.727628362230000019e+09 5.596520417737661096e-03 2.627327410482846806e-02 8.645919755770304152e-03 5.370336754950000291e-01 2.861584253159999980e-01 1.027598949736394651e-01 -5.721762457350000330e-01 2.812943506423076778e-01 1.603073302432886024e-02
8.299092131046826637e+01 7.368775873979585356e+01 1.960016925460140169e-01 1.769208141574951654e-02 1.989305058968243445e-01 5.281419680045186249e-01 4.468747454196817515e-01 2.952778522238262357e-02 1.211354911360000038e+10 2.621171517590000153e+09 4.256810948341550882e-03 2.087704611403999946e-02 6.903339721533125438e-03 5.656791559570000238e-01 2.882452999540000005e-01 8.966725799856144208e-02 -5.474921412740000326e-01 2.524970401386198438e-01 1.543620312039224556e-02
8.474478760956128554e+01 5.878543453954338105e+01 1.488843693068570284e-01 1.721943165708048756e-02 1.798266474997939623e-01 5.025280165244393471e-01 4.069718892425667200e-01 2.643210884540558858e-02 1.165551283500000000e+10 2.675354307670000076e+09 2.831737532651471944e-03 1.548774820089152821e-02 4.959273508555889394e-03 6.174268753289999800e-01 2.774152481669999726e-01 7.213719155189758647e-02 -5.934378909319999451e-01 2.093050627205532144e-01 1.496085759920398432e-02
8.657968309264369111e+01 4.386889161964819550e+01 1.052982690606062144e-01 1.600070427473996096e-02 1.533614025006245773e-01 4.630075840105162266e-01 3.546887506812713142e-01 2.312595251342889138e-02 1.103931966929999924e+10 2.770216716150000095e+09 1.527754231237299365e-03 1.058890535958854733e-02 3.032755122177965921e-03 6.759577173630000324e-01 2.703862116910000224e-01 5.414475292072842838e-02 -6.877479621800000054e-01 1.429406345556256674e-01 1.438657549111230748e-02
8.837499893585436439e+01 2.719962923230962204e+01 4.928676664392484669e-02 1.374588190236374421e-02 1.148719185557347117e-01 3.897989046989565609e-01 2.814510030412765151e-01 1.796792645797646443e-02 8.702061887649999619e+09 2.554153414300000191e+09 6.018431255338725942e-04 5.583042075019618855e-03 1.338613502512707226e-03 7.166112838389999684e-01 2.550779044029999887e-01 3.812237703387388182e-02 -7.932636695379999825e-01 7.156325865262307129e-02 1.266941259223920875e-02
8.972008339007793154e+01 1.664568353384067478e+01 1.555909642964437879e-02 1.005302887839795017e-02 7.530092374467504956e-02 2.802648147132137946e-01 1.881897427123309374e-01 1.239164598986933208e-02 6.849638727810000420e+09 2.240548650929999828e+09 1.746983406027218487e-04 2.161816526405117844e-03 4.123566059222259750e-04 6.856127447580000478e-01 2.174924182590000088e-01 2.713101232882040442e-02 -9.549057493110000294e-01 2.172491608418399001e-02 9.496046598530791943e-03
$2  51
0.000000000000000000e+00 1.283695510362888399e+03 -4.361570341020423215e-03 -3.642114301789501924e-03 1.894802903641538583e+00 1.833769101371787613e+00 -3.001757450602109741e-03 -9.827373650501059626e-03 1.261237767420000000e+17 2.526806621369999872e+18 5.713312310754687928e+00 5.633810488529797489e+00 1.265462943838060283e+01 5.452144532830000001e-01 7.039023117699999554e-01 1.521874917078699152e+00 0.000000000000000000e+00 -5.055409097581521280e-03 -3.355429613602849571e-03
2.093461686863870685e+00 1.285996721819220738e+03 -5.655381858046015439e-03 -3.787795469522553266e-03 1.895555272517219336e+00 1.833506518665627638e+00 -3.717271042238571872e-03 -9.974536752866787134e-03 1.264187641730000000e+17 2.527648248870000128e+18 5.727961925672255816e+00 5.630361206901816296e+00 1.266064311310025303e+01 5.456707508729999878e-01 7.029698211820000209e-01 1.523098983063738032e+00 0.000000000000000000e+00 -6.516461432882623278e-03 -3.427718730264418118e-03
3.887717917668524592e+00 1.298001542412109529e+03 -1.221474592646829178e-02 -5.918574761945172985e-03 1.890240836462848462e+00 1.828141447962434940e+00 -1.658880948718396758e-03 -8.807578801167571456e-03 1.251169505850000000e+17 2.480149313260000256e+18 5.863892307735173226e+00 5.689988088176187730e+00 1.283074837902754872e+01 5.504454699840000131e-01 6.937262793799999772e-01 1.559666158003538250e+00 0.000000000000000000e+00 -6.364672656592271910e-03 -4.271889051370239727e-03
5.681807934762431955e+00 1.264244698424977969e+03 -1.795748041024953362e-02 -5.618721279183898354e-03 1.862319801937093011e+00 1.815502362324634023e+00 6.496130149625632330e-03 5.146776820192036292e-03 1.232125201020000000e+17 2.428219917769999872e+18 5.685210282072461929e+00 5.490343964570823410e+00 1.227625634564728685e+01 5.614342221520000065e-01 6.738861936140000397e-01 1.546412645907011330e+00 0.000000000000000000e+00 -1.669249924300757887e-02 -4.643161892060981323e-03
7.475929116927104268e+00 1.201799661697667716e+03 -1.481295354870402255e-03 -8.550807176289660499e-03 1.803143198194385066e+00 1.788359610316628379e+00 3.883056282337578324e-02 1.154416866413233121e-02 1.144143774640000000e+17 2.208310035220000000e+18 5.553275775566669736e+00 5.399563154862334180e+00 1.167677635615699216e+01 5.700725571139999559e-01 6.403877197220000372e-01 1.589197540050362623e+00 0.000000000000000000e+00 1.406056291253216482e-02 -5.449478314104692564e-03
9.270050299091776580e+00 1.132394206512873780e+03 1.990445876838276007e-02 -3.779867236705647393e-03 1.681578083205889307e+00 1.786395158580198261e+00 1.165105513584789865e-01 3.850882261458660888e-02 1.095345052420000000e+17 2.086808227720000000e+18 4.689303899339837933e+00 5.408150052561595089e+00 1.026344327934671874e+01 5.857277187149999564e-01 5.847446280529999818e-01 1.572566497947574637e+00 -4.280395488900000345e+01 4.244078664594931605e-02 2.606831866728424266e-03
1.106391177233340528e+01 1.051799169616229619e+03 1.019250161356258927e-01 4.116912601982531880e-03 1.572991886959736130e+00 1.730421407744795026e+00 3.021704891155702621e-01 7.005251773085618971e-02 1.016250274790000000e+17 1.902067135510000128e+18 4.101916116116198552e+00 5.035273104251570153e+00 8.553557515975530379e+00 5.939147863889999712e-01 5.245650234249999988e-01 1.574685526578174732e+00 -3.590939731059999929e+01 1.418076318049516227e-01 8.381623269320816888e-03
1.285663052631364600e+01 9.806957027261537405e+02 1.622285620040279652e-01 1.291123392815885125e-02 1.437480218961086020e+00 1.695201884624456978e+00 5.187009507915815165e-01 1.040355697493582643e-01 9.683211777169999360e+17 1.785633828870000128e+18 3.414539126720380846e+00 4.554485379011442348e+00 6.587839106580466897e+00 5.913668887230000282e-01 4.598905021640000146e-01 1.543642670335720446e+00 -2.573682825819999920e+01 2.120341232718863933e-01 1.141434578861788909e-02
1.465194636952431750e+01 9.376686111325941511e+02 2.642055431345528005e-01 2.292124627091108105e-02 1.298353990890506626e+00 1.670146141419587948e+00 7.836152808978467110e-01 9.504952657196173715e-02 9.337642400860000000e+17 1.709739599880000000e+18 2.830080315651845257e+00 4.211581120743236539e+00 5.073172348019590494e+00 5.954269862909999933e-01 4.070510537290000230e-01 1.531876713325604156e+00 -1.892689441370000125e+01 3.224110379429914186e-01 1.705798447436860169e-02
